"Year","Quarter","Month","Week","Date","Country","Media Category","Media Name","Communication","Campaign Category","Product","Campaign Name","Revenue","Cost"
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Interscroller","Tactical","Category 3","Product 1","Campaign 10",411.522496488594,9778.54404487581
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Interscroller","Tactical","Category 3","Product 1","Campaign 11",228.91394797925,5083.77
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Interscroller","Branding","Category 5","Product 1","Campaign 12",71.0510785823867,294.96
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Interscroller","Tactical","Category 4","Product 1","Campaign 4",45.1343841238895,1090.44
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Large Formats","Tactical","Category 1","Product 1","Campaign 1",4409.51025165671,23258.5430021246
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Large Formats","Tactical","Category 3","Product 1","Campaign 10",3.5662915924802,282.23270927727
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Large Formats","Tactical","Category 3","Product 1","Campaign 11",1.89518518838897,147.28
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Large Formats","Tactical","Category 2","Product 1","Campaign 2",13048.9611416328,12694.0746387237
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Large Formats","Tactical","Category 6","Product 1","Campaign 9",3.69717037582417,314.41625
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Native Ads","Tactical","Category 3","Product 1","Campaign 11",851.205846387437,2316.49667979245
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Native Ads","Tactical","Category 4","Product 1","Campaign 4",2187.21156644394,6475.42821153079
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Outdoor","Tactical","Category 3","Product 1","Campaign 3",5368.19986063657,18387.276
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Outdoor","Tactical","Category 4","Product 1","Campaign 4",2809.70462182925,10365.4227272727
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Outdoor","Branding","Category 5","Product 1","Campaign 5",1556.35175058164,986.58
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Outdoor","Tactical","Category 6","Product 1","Campaign 6",583.198033605735,2163.96777777778
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Outdoor","Tactical","Category 3","Product 1","Campaign 7",1411.75364214846,4308.709
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Outdoor","Tactical","Category 7","Product 1","Campaign 8",575.022557426105,1602.79666666667
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Radio","Tactical","Category 6","Product 1","Campaign 6",2432.50139101617,9180.03777777778
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","Radio","Tactical","Category 3","Product 1","Campaign 7",1790.21764502019,6174.59111111111
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Social","Tactical","Category 3","Product 1","Campaign 10",175.994020990965,919.090166998935
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Social","Tactical","Category 3","Product 1","Campaign 11",159.016516001266,542.029928632263
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Special Formats","Tactical","Category 3","Product 1","Campaign 10",80.171794510334,1682.40817923889
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Special Formats","Tactical","Category 3","Product 1","Campaign 11",44.6041999507181,917.486237329078
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Special Formats","Branding","Category 5","Product 1","Campaign 12",121.817652183831,468.395636356857
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Special Formats","Tactical","Category 4","Product 1","Campaign 4",360.858957665043,8074.98844700804
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Special Formats","Tactical","Category 6","Product 1","Campaign 9",428.985788710282,9656.28570171576
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","TV Spot","Tactical","Category 3","Product 1","Campaign 13",589.241427753296,107966.329080435
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","offline","TV Spot","Tactical","Category 3","Product 1","Campaign 7",136.585898235994,24417.555251932
2020,"2020 Q3","2020M08",35,2020-08-24,"DK","online","Video Ads","Tactical","Category 2","Product 1","Campaign 2",423.047854456507,1408.17455879017
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Interscroller","Tactical","Category 3","Product 1","Campaign 10",173.315373618824,2224.6181016172
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Interscroller","Tactical","Category 3","Product 1","Campaign 11",44.867133803933,0
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Interscroller","Branding","Category 5","Product 1","Campaign 12",13.9260114021478,0
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Interscroller","Tactical","Category 4","Product 1","Campaign 4",15.627008505106,165.525
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Large Formats","Tactical","Category 1","Product 1","Campaign 1",4359.31262077307,14109.2155247563
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Large Formats","Tactical","Category 3","Product 1","Campaign 10",2.5477090459087,111.974251516211
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Large Formats","Tactical","Category 3","Product 1","Campaign 11",0.371456296924238,0
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Large Formats","Tactical","Category 2","Product 1","Campaign 2",19727.6095024009,12783.6018173099
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Large Formats","Tactical","Category 6","Product 1","Campaign 9",0.724645393661537,0
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Native Ads","Tactical","Category 3","Product 1","Campaign 11",166.836345891938,0
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Native Ads","Tactical","Category 4","Product 1","Campaign 4",1075.84730521658,2059.88637898021
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Outdoor","Tactical","Category 3","Product 1","Campaign 3",7511.80119449283,18387.276
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Outdoor","Tactical","Category 4","Product 1","Campaign 4",3931.66109354322,10365.4227272727
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Outdoor","Branding","Category 5","Product 1","Campaign 5",533.828650449503,0
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Outdoor","Tactical","Category 6","Product 1","Campaign 6",200.036925526767,0
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Outdoor","Tactical","Category 3","Product 1","Campaign 7",1975.48768129561,4308.709
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Outdoor","Tactical","Category 7","Product 1","Campaign 8",804.637540678586,1602.79666666667
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Radio","Tactical","Category 6","Product 1","Campaign 6",992.460567534598,0
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","Radio","Tactical","Category 3","Product 1","Campaign 7",2243.26343840675,6174.59111111111
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Social","Tactical","Category 3","Product 1","Campaign 10",86.7669989767471,70.647854014274
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Social","Tactical","Category 3","Product 1","Campaign 11",66.176313299087,0
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Social","Tactical","Category 8","Product 1","Campaign 14",337.057665991945,759.017060183066
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Special Formats","Tactical","Category 3","Product 1","Campaign 10",28.5800362152835,291.483586592428
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Special Formats","Tactical","Category 3","Product 1","Campaign 11",8.74242319034075,0
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Special Formats","Branding","Category 5","Product 1","Campaign 12",23.8762598280309,0
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Special Formats","Tactical","Category 4","Product 1","Campaign 4",183.51261362696,2724.59147652337
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Special Formats","Tactical","Category 6","Product 1","Campaign 9",140.546684385082,1372.14066494455
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","TV Spot","Tactical","Category 3","Product 1","Campaign 13",302.28985813432,6269.01265628334
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","TV Spot","Branding","Category 1","Product 1","Campaign 15",1951.66266962481,149284.195282236
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","TV Spot","Tactical","Category 8","Product 1","Campaign 16",1.80664819902848,66.5603567567566
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","offline","TV Spot","Tactical","Category 3","Product 1","Campaign 7",58.5133988043,0
2020,"2020 Q3","2020M08",36,2020-08-31,"DK","online","Video Ads","Tactical","Category 2","Product 1","Campaign 2",155.593985353564,498.540450914197
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Interscroller","Tactical","Category 3","Product 1","Campaign 10",33.9698132292894,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Interscroller","Tactical","Category 3","Product 1","Campaign 11",8.79395822557086,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Interscroller","Branding","Category 5","Product 1","Campaign 12",2.72949823482097,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Interscroller","Tactical","Category 9","Product 1","Campaign 18",755.140541632056,4879.065
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Interscroller","Tactical","Category 4","Product 1","Campaign 4",81.1247405639979,1898.58
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Large Formats","Tactical","Category 1","Product 1","Campaign 1",5327.12959854166,13920.3555552294
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Large Formats","Tactical","Category 3","Product 1","Campaign 10",0.499350972998104,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Large Formats","Tactical","Category 3","Product 1","Campaign 11",0.0728054341971506,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Large Formats","Tactical","Category 2","Product 1","Campaign 2",16012.0992291181,6971.52935749057
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Large Formats","Tactical","Category 6","Product 1","Campaign 9",0.142030497157661,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Native Ads","Tactical","Category 3","Product 1","Campaign 11",32.6999237948198,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Native Ads","Tactical","Category 8","Product 1","Campaign 14",515.155145895034,688.059854289356
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Native Ads","Tactical","Category 4","Product 1","Campaign 4",210.86607182245,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Outdoor","Tactical","Category 9","Product 1","Campaign 17",21973.8177492726,30369.6831621059
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Outdoor","Tactical","Category 3","Product 1","Campaign 3",7475.507002196,18387.276
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Outdoor","Tactical","Category 4","Product 1","Campaign 4",1348.55975508533,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Outdoor","Branding","Category 5","Product 1","Campaign 5",183.10322710418,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Outdoor","Tactical","Category 6","Product 1","Campaign 6",68.6126654556811,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Outdoor","Tactical","Category 3","Product 1","Campaign 7",677.592274684395,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Outdoor","Tactical","Category 7","Product 1","Campaign 8",800.74983533675,1602.79666666667
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Radio","Tactical","Category 6","Product 1","Campaign 6",404.923911554116,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","Radio","Tactical","Category 3","Product 1","Campaign 7",915.251482869955,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Social","Tactical","Category 3","Product 1","Campaign 10",36.1089542941631,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Social","Tactical","Category 3","Product 1","Campaign 11",27.539934542548,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Social","Tactical","Category 8","Product 1","Campaign 14",1285.35605965301,2577.54514650221
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Special Formats","Tactical","Category 3","Product 1","Campaign 10",5.60168709819556,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Special Formats","Tactical","Category 3","Product 1","Campaign 11",1.71351494530679,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Special Formats","Branding","Category 5","Product 1","Campaign 12",4.67974692629406,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Special Formats","Tactical","Category 4","Product 1","Campaign 4",491.627672820358,10663.210051483
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Special Formats","Tactical","Category 6","Product 1","Campaign 9",27.547150139476,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","TV Spot","Tactical","Category 3","Product 1","Campaign 13",129.500975224743,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","TV Spot","Branding","Category 1","Product 1","Campaign 15",1516.69392262228,75474.1734836746
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","TV Spot","Tactical","Category 8","Product 1","Campaign 16",261.846582450558,13944.3947405405
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","TV Spot","Tactical","Category 9","Product 1","Campaign 17",687.955048425757,65558.7815610745
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","offline","TV Spot","Tactical","Category 3","Product 1","Campaign 7",25.0671400477621,0
2020,"2020 Q3","2020M09",37,2020-09-07,"DK","online","Video Ads","Tactical","Category 2","Product 1","Campaign 2",79.8600973629358,338.64842180596
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Interscroller","Tactical","Category 3","Product 1","Campaign 10",6.65808339294073,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Interscroller","Tactical","Category 3","Product 1","Campaign 11",1.72361581221189,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Interscroller","Branding","Category 5","Product 1","Campaign 12",0.53498165402491,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Interscroller","Tactical","Category 9","Product 1","Campaign 18",3536.6134605112,21630.015
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Interscroller","Tactical","Category 4","Product 1","Campaign 4",133.605166031085,2828.205
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Large Formats","Tactical","Category 1","Product 1","Campaign 1",8544.41090511141,36658.845740604
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Large Formats","Tactical","Category 3","Product 1","Campaign 10",0.0978727907076284,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Large Formats","Tactical","Category 3","Product 1","Campaign 11",0.0142698651026415,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Large Formats","Tactical","Category 9","Product 1","Campaign 18",6.50637150863021,135.40625
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Large Formats","Tactical","Category 2","Product 1","Campaign 2",3138.37144890716,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Large Formats","Tactical","Category 6","Product 1","Campaign 9",0.0278379774429016,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Native Ads","Tactical","Category 3","Product 1","Campaign 11",6.40918506378468,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Native Ads","Tactical","Category 8","Product 1","Campaign 14",630.342998731532,692.370669322539
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Native Ads","Tactical","Category 9","Product 1","Campaign 18",1596.87952125374,1350.62507243154
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Native Ads","Tactical","Category 4","Product 1","Campaign 4",41.3297500772002,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Outdoor","Branding","Category 5","Product 1","Campaign 12",178.072198802945,110.325
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Outdoor","Tactical","Category 9","Product 1","Campaign 17",25352.8888541229,21961.9133675788
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Outdoor","Tactical","Category 3","Product 1","Campaign 3",8056.66649667228,18387.276
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Outdoor","Tactical","Category 4","Product 1","Campaign 4",462.555995994267,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Outdoor","Branding","Category 5","Product 1","Campaign 5",62.8044068967336,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Outdoor","Tactical","Category 6","Product 1","Campaign 6",23.5341442512986,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Outdoor","Tactical","Category 3","Product 1","Campaign 7",232.414150216747,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Outdoor","Tactical","Category 7","Product 1","Campaign 8",863.001582190785,1602.79666666667
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Radio","Tactical","Category 6","Product 1","Campaign 6",165.208955914079,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","Radio","Tactical","Category 3","Product 1","Campaign 7",373.422605010942,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Social","Tactical","Category 3","Product 1","Campaign 10",15.0271024190589,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Social","Tactical","Category 3","Product 1","Campaign 11",11.4610191592268,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Social","Tactical","Category 8","Product 1","Campaign 14",1489.07789556719,2142.76524722042
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Social","Tactical","Category 9","Product 1","Campaign 18",8878.34083650258,7709.50316873022
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Special Formats","Tactical","Category 1","Product 1","Campaign 1",895.620109548559,15661.3702966108
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Special Formats","Tactical","Category 3","Product 1","Campaign 10",1.09793067124633,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Special Formats","Tactical","Category 3","Product 1","Campaign 11",0.33584892928013,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Special Formats","Branding","Category 5","Product 1","Campaign 12",0.917230397553635,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Special Formats","Tactical","Category 4","Product 1","Campaign 4",686.759468623404,12845.9136743027
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Special Formats","Tactical","Category 6","Product 1","Campaign 9",5.3992414273373,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","TV Spot","Tactical","Category 3","Product 1","Campaign 13",55.4782177862798,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","TV Spot","Branding","Category 1","Product 1","Campaign 15",649.751676451383,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","TV Spot","Tactical","Category 8","Product 1","Campaign 16",1536.66805170417,19602.0250648649
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","TV Spot","Tactical","Category 9","Product 1","Campaign 17",15418.8609991196,371316.124135834
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","offline","TV Spot","Tactical","Category 3","Product 1","Campaign 7",10.7387627964613,0
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Video Ads","Tactical","Category 9","Product 1","Campaign 18",2030.02234270031,7877.97210278291
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Video Ads","Branding","Category 3","Product 1","Campaign 19",102.827795828511,717.51873134052
2020,"2020 Q3","2020M09",38,2020-09-14,"DK","online","Video Ads","Tactical","Category 2","Product 1","Campaign 2",15.6525790831354,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Interscroller","Tactical","Category 3","Product 1","Campaign 10",1.30498434501638,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Interscroller","Tactical","Category 3","Product 1","Campaign 11",0.33782869919353,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Interscroller","Branding","Category 5","Product 1","Campaign 12",0.104856404188882,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Interscroller","Tactical","Category 9","Product 1","Campaign 18",4570.63928359268,24716.28
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Interscroller","Tactical","Category 4","Product 1","Campaign 4",117.746541731019,2196.96
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Large Formats","Tactical","Category 1","Product 1","Campaign 1",9103.96201953187,69796.891387049
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Large Formats","Tactical","Category 3","Product 1","Campaign 10",0.0191830669786952,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Large Formats","Tactical","Category 9","Product 1","Campaign 18",34.6197575534647,1333.8725
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Large Formats","Tactical","Category 2","Product 1","Campaign 2",615.120803985803,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Large Formats","Tactical","Category 6","Product 1","Campaign 9",0.00545624357880871,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Native Ads","Tactical","Category 3","Product 1","Campaign 11",1.2562002725018,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Native Ads","Tactical","Category 8","Product 1","Campaign 14",697.057076170602,705.413309080403
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Native Ads","Tactical","Category 9","Product 1","Campaign 18",8596.58965337666,6588.81631104113
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Native Ads","Tactical","Category 4","Product 1","Campaign 4",8.10063101513124,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Outdoor","Branding","Category 5","Product 1","Campaign 12",239.150962992355,110.325
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Outdoor","Tactical","Category 9","Product 1","Campaign 17",26511.9102430865,21961.9133675788
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Outdoor","Tactical","Category 3","Product 1","Campaign 3",8256.00420327764,18387.276
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Outdoor","Tactical","Category 4","Product 1","Campaign 4",158.656706626033,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Outdoor","Branding","Category 5","Product 1","Campaign 5",21.5419115655796,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Outdoor","Tactical","Category 6","Product 1","Campaign 6",8.07221147819542,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Outdoor","Tactical","Category 3","Product 1","Campaign 7",79.7180535243444,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Outdoor","Tactical","Category 7","Product 1","Campaign 8",884.353931361719,1602.79666666667
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Radio","Tactical","Category 6","Product 1","Campaign 6",67.4052540129444,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","Radio","Tactical","Category 3","Product 1","Campaign 7",152.356422844464,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Social","Tactical","Category 3","Product 1","Campaign 10",6.25367894271555,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Social","Tactical","Category 3","Product 1","Campaign 11",4.76961773330382,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Social","Tactical","Category 8","Product 1","Campaign 14",1672.55745222271,2361.92360861205
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Social","Tactical","Category 9","Product 1","Campaign 18",18779.8788405698,13085.3221526698
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Special Formats","Tactical","Category 1","Product 1","Campaign 1",2277.16455850456,35378.1208358049
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Special Formats","Tactical","Category 3","Product 1","Campaign 10",0.215194411564281,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Special Formats","Tactical","Category 3","Product 1","Campaign 11",0.0658263901389055,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Special Formats","Branding","Category 5","Product 1","Campaign 12",0.179777157920513,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Special Formats","Tactical","Category 4","Product 1","Campaign 4",511.491472194315,7894.10796181363
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Special Formats","Tactical","Category 6","Product 1","Campaign 9",1.05825131975811,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","TV Spot","Tactical","Category 3","Product 1","Campaign 13",23.7668684996423,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","TV Spot","Branding","Category 1","Product 1","Campaign 15",278.353618191772,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","TV Spot","Tactical","Category 8","Product 1","Campaign 16",1877.95710458272,20001.3872054054
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","TV Spot","Tactical","Category 9","Product 1","Campaign 17",18342.1500890236,343403.141510391
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","offline","TV Spot","Tactical","Category 3","Product 1","Campaign 7",4.60048598200402,0
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Video Ads","Tactical","Category 9","Product 1","Campaign 18",2908.88101708612,9731.94400742109
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Video Ads","Branding","Category 3","Product 1","Campaign 19",30.8959357636067,74.8574607328501
2020,"2020 Q3","2020M09",39,2020-09-21,"DK","online","Video Ads","Tactical","Category 2","Product 1","Campaign 2",3.06790550029454,0
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","online","Interscroller","Tactical","Category 3","Product 1","Campaign 10",0.255776931623211,0
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","online","Interscroller","Tactical","Category 3","Product 1","Campaign 11",0.0662144250419319,0
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","online","Interscroller","Branding","Category 5","Product 1","Campaign 12",0.0205518552210209,0
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","online","Interscroller","Tactical","Category 9","Product 1","Campaign 18",5560.70680511572,29691.63
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","online","Interscroller","Tactical","Category 4","Product 1","Campaign 4",23.0783221792798,0
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","offline","Large Formats","Tactical","Category 1","Product 1","Campaign 1",7719.3072106366,14241.5425762525
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","offline","Large Formats","Tactical","Category 9","Product 1","Campaign 18",191.990234477185,1892.3125
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","offline","Large Formats","Tactical","Category 2","Product 1","Campaign 2",120.563677581217,0
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","online","Native Ads","Tactical","Category 3","Product 1","Campaign 11",0.246215253410352,0
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","online","Native Ads","Tactical","Category 8","Product 1","Campaign 14",156.979894373901,26.1425807380489
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","online","Native Ads","Tactical","Category 9","Product 1","Campaign 18",5681.63149747649,3319.15787577755
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","online","Native Ads","Tactical","Category 4","Product 1","Campaign 4",1.58772367896572,0
2020,"2020 Q4","2020M09",40,2020-09-28,"DK","offline","Outdoor","Branding","Category 5","Product 1","Campaign 12",783.622243578538,358.882777777778
